text,date,vacancy,company,city,country,experience,employment,schedule,salary_from,salary_to,currency,skills,responsibilities,requirements,experience level,uid,position
"#ищу #резюме #android #kotlin #kmp #iOS 

Android**-Разработчик**

Занятость: Подработка, проектная
Формат работы: удаленно
Ожидание по зарплате: от 200$ за проект
Коммерческий опыт: 4+ лет
Стек: Kotlin, Compose, compose multiplatform

Разработка белых/серых проектов, как в одного, так и с командой, есть свои разработчики iOS, Android. Полное сопровождение проектов. 

Опыт: Онлайн кинотеарт (mobile/TV), умный дом, приложение для заказа бургеров (+оплата), чат для социальной поддержки.

Предложения: @friend_work",2025-08-07T08:55:56+00:00,Android-Разработчик,,,,4+ лет,"Подработка, проектная",удаленно,200.0,,$,"['Kotlin', 'Compose', 'compose multiplatform']","Разработка белых/серых проектов, как в одного, так и с командой, полное сопровождение проектов.","Опыт: Онлайн кинотеатр (mobile/TV), умный дом, приложение для заказа бургеров (+оплата), чат для социальной поддержки.",4+ лет,2025-08-07T08:55:56+00:00_52,"Программист, разработчик"
"#резюме #ищу #ios

Опыт: 4 года и 8 мес
Занятость: полная
Формат: удаленно
ЗП: 130.000 мес на руки

Основной стек:
- Swift, Objective-C
- UIKit, SwiftUI (anchor layout, snapkit, pinlayout, storyboard, xib)
- CoreData, Realm, NSCache, UserDefaults, Keychain
- GCD, swift concurrency (async/await)
- MVC, MVP, MVVM, VIPER, TCA
- SOLID
- URLSession, Alamofire, Moya
- CocoaPods, SPM

Подробное описание проектов, рекомендательные письма и ссылка на примеры кода в гитлаб на моём сайте-резюме:
https://starkdev.ru/GregorStarkov/

Telegram: @StarkovGeorgiy",2025-08-07T08:06:14+00:00,iOS Developer,,,,4 года и 8 мес,полная,удаленно,130000.0,,руб,"['Swift', 'Objective-C', 'UIKit', 'SwiftUI', 'CoreData', 'Realm', 'NSCache', 'UserDefaults', 'Keychain', 'GCD', 'swift concurrency (async/await)', 'MVC', 'MVP', 'MVVM', 'VIPER', 'TCA', 'SOLID', 'URLSession', 'Alamofire', 'Moya', 'CocoaPods', 'SPM']",,,,2025-08-07T08:06:14+00:00_53,"Программист, разработчик"
"#вакансия #работа #Flutter #Unity #ionic #удаленка #junior  
 
Вакансия: разработчик  
Компания: AVA  
Формат: удаленно  
Занятость: полная  
Зарплатная вилка: 700-1500$ на руки  
 
Ищем в штат разрабов junior/middle: Flutter, Unity, ionic  
 
Контакты: @Valeria_AVA_HR",2025-08-07T07:59:09+00:00,разработчик,AVA,,,,полная,удаленно,700.0,1500.0,$,"['Flutter', 'Unity', 'ionic']",,,"['junior', 'middle']",2025-08-07T07:59:09+00:00_54,"Программист, разработчик"
"#ищу #резюме #flutter #dart #iOS #Android #macOS #mobile #удаленка #part_time #remote #part #startup #project

Всем привет.
Ищу работу Flutter разработчиком под iOS, Android или MacOS.
Опыт работы Flutter: 3 года.
Опыт работы нативный: 7 лет.
Формат работы: удалённый.
Занятость частичная, до 20 часов в неделю.
Оплата от 2500₽ в час.

Малая часть того, с чем работал:
Flutter (Dart), dio, http, url_launcher, connectivity_plus, shared_preferences, firebase_core, firebase_analytics, firebase_messaging, firebase_auth, firebase_storage, easy_localization, hive, realm, sqflite (SQLite), elementary, get_it, apple_sign_in, flutter_share, in_app_purchase, image_picker, path_provider, flutter_native_splash, flutter_launcher_icons, keyboard_utils, intl, wakelock, sign_in_with_apple, flutter_local_notifications, flutter_facebook_auth, flutter_login_vk, telegram_client, rxdart, yandex_mobileads, just_audio, stylish_dialog, scrollable_positioned_list, fl_chart, excel, share_plus, google_api_availability, cupertino_icons..

Есть опыт desktop разработки.
Нативно Swift и Java.

Портфолио и резюме отправлю по запросу.
С предложениями писать мне @denis_mobile",2025-08-07T07:49:54+00:00,Flutter разработчик,,,,3 года,part_time,remote,2500.0,,₽,"['Flutter (Dart)', 'dio', 'http', 'url_launcher', 'connectivity_plus', 'shared_preferences', 'firebase_core', 'firebase_analytics', 'firebase_messaging', 'firebase_auth', 'firebase_storage', 'easy_localization', 'hive', 'realm', 'sqflite (SQLite)', 'elementary', 'get_it', 'apple_sign_in', 'flutter_share', 'in_app_purchase', 'image_picker', 'path_provider', 'flutter_native_splash', 'flutter_launcher_icons', 'keyboard_utils', 'intl', 'wakelock', 'sign_in_with_apple', 'flutter_local_notifications', 'flutter_facebook_auth', 'flutter_login_vk', 'telegram_client', 'rxdart', 'yandex_mobileads', 'just_audio', 'stylish_dialog', 'scrollable_positioned_list', 'fl_chart', 'excel', 'share_plus', 'google_api_availability', 'cupertino_icons', 'Swift', 'Java']",,,3 года,2025-08-07T07:49:54+00:00_55,"Программист, разработчик"
"#ищу #резюме #kotlin #java #android #middle #senior #teamlead #fulltime

 Android / Kotlin Multiplatform Разработчик

Занятость: полная
Формат работы: офис / удалёнка / гибрид
Ожидание по зарплате: от 280 000 руб.
Коммерческий опыт: 5 лет

- Kotlin / Java;
- Coroutines, Flow
﻿﻿- ООП;
- Git;
- Docker;
﻿- Clean Architecture:
﻿- SOLID;
﻿- MVVM, MVI;
- Android SDK
- Retrofit2 / OkHttp3;
- Room;
- Dagger / Hilt;
- Koin;
- Room;
- Jetpack Compose;
- Ktor;
- GoogleMaps;
- YandexMaps;
- Modularization 
- BDUI
- KMP

О себе:
Senior Android-разработчик с опытом Techlead small-scope проектов, способен выстроить процесс, вести младших коллег, планировать и сдавать результат бизнесу, обладаю широким кругозором по современным технологиям разработки. 
**- Есть fintech приложения опубл**и**кованные в GooglePlay**

Подробнее: @Klint_W3stwood",2025-08-07T07:20:48+00:00,Android / Kotlin Multiplatform Разработчик,,,,5 лет,полная,офис / удалёнка / гибрид,280000.0,,руб.,"['Kotlin', 'Java', 'Coroutines', 'Flow', 'ООП', 'Git', 'Docker', 'Clean Architecture', 'SOLID', 'MVVM', 'MVI', 'Android SDK', 'Retrofit2', 'OkHttp3', 'Room', 'Dagger', 'Hilt', 'Koin', 'Jetpack Compose', 'Ktor', 'GoogleMaps', 'YandexMaps', 'Modularization', 'BDUI', 'KMP']",,,Senior,2025-08-07T07:20:48+00:00_56,"Программист, разработчик"
"#резюме #Android #удалёнка #parttime #fulltime

🚀 **Android Developer | Remote (Full-time / Part-time / Project-based)**  
👨‍💻 Опыт: 2 года коммерческой разработки под Android (Kotlin)

🛠 **Технологический стек:**

- **Архитектуры:** MVVM, Clean Architecture, state-event-action
- **Асинхронность:** Kotlin Coroutines, Flow
- **Языки:** Kotlin (100%), Java (опыт ранее)
- **UI:** Jetpack Compose, Views
- **DI:** Hilt, Dagger
- **Сеть:** Retrofit, OkHttp, WebSocket, REST
- **Базы данных:** Room, SQLite
- **Мультимедиа:** ExoPlayer (аудио, видео, онлайн-трансляции), CameraX (pet)
- **Карта и гео:** 2GIS SDK, Yandex MapKit SDK, Google Play Location Services, Huawei Location Services
- **Firebase:** Messaging, Crashlytics, Remote Config
- **Анимации и UI:** Lottie, Coil, Glide, кастомные компоненты

- Git (GitFlow), GitHub
- Работа в команде: iOS / Android / Backend / QA / PM
- Опыт общения с заказчиком, адаптация под меняющийся ТЗ

💰 **Ожидания по зарплате:** от **100 000 ₽/мес** или 750 ₽ /час  
📩 **Контакты:** @ymuratov
📎 **GitHub:** github.com/passerby29",2025-08-07T07:00:21+00:00,Android Developer,,,,2 года коммерческой разработки под Android (Kotlin),"['Full-time', 'Part-time', 'Project-based']",Remote,100000.0,,₽,"['MVVM', 'Clean Architecture', 'state-event-action', 'Kotlin Coroutines', 'Flow', 'Kotlin', 'Java', 'Jetpack Compose', 'Views', 'Hilt', 'Dagger', 'Retrofit', 'OkHttp', 'WebSocket', 'REST', 'Room', 'SQLite', 'ExoPlayer', 'CameraX', '2GIS SDK', 'Yandex MapKit SDK', 'Google Play Location Services', 'Huawei Location Services', 'Firebase Messaging', 'Crashlytics', 'Remote Config', 'Lottie', 'Coil', 'Glide', 'Git', 'GitFlow', 'GitHub']","['Работа в команде: iOS / Android / Backend / QA / PM', 'Опыт общения с заказчиком, адаптация под меняющийся ТЗ']",2 года коммерческой разработки под Android (Kotlin),Middle,2025-08-07T07:00:21+00:00_57,"Программист, разработчик"
"#резюме #ищу #swift #iOS #part-time #ios #проектная #vpn

Всем привет. Я ios разработчик.

Занятость: частичная (до 4-5 часов в день)
Формат работы:  удалённый
Экспертиза: 4+ года коммерческого опыта
Категории приложений: Finance, VPN, Medical, Health & Fitness, Utilities etc.
Зарплатные ожидания: от 15$/h (зависит от сложности проекта, можно в USDT)

Стек:
• UIKit, SwiftUI, Combine, RxSwift
• Вёрстка кодом(Якоря и SnapKit) + Stb/Xib
• Arch: MVP, VIP, VIPER, MVVM
• Persistances: CoreData + Realm
• Networking: Alamofire, URLSession, Moya
• Multithreading:  pTHread, THread, GCD, Operations, Async Await
• Dependencies: SPM, CocoaPods
• Git
• Scrum, Agile, KanBan

для подробного CV и проектов прошу в лс

• tg: @iosdevios",2025-08-07T06:55:21+00:00,iOS разработчик,,,,4+ года,частичная занятость,удаленный,15.0,,USD,"['UIKit', 'SwiftUI', 'Combine', 'RxSwift', 'MVP', 'VIP', 'VIPER', 'MVVM', 'CoreData', 'Realm', 'Alamofire', 'URLSession', 'Moya', 'pTHread', 'THread', 'GCD', 'Operations', 'Async Await', 'SPM', 'CocoaPods', 'Git', 'Scrum', 'Agile', 'KanBan']",,,4+ года,2025-08-07T06:55:21+00:00_58,"Программист, разработчик"
"**#ищу**** ****#резюме**** ****#mobile**** ****#android**** ****#разработчик**** ****#cv**** ****#developer**** ****#remote**** ****#гибрид**** ****#fulltime**** ****#офис**** ****#kotlin**** ****#reverse**** ****#java****

Android-разработчик | 5+ лет опыта | Удаленно, гибрид, офис | Готов к релокации

Основная информация**

💰 Зарплатные ожидания: от ₽200,000
⏱️ График работы: фулл-тайм / парт-тайм
🌍 Формат: удаленно / гибрид / офис
📍 Местоположение: Армения (готов к релокации)

**🔹 Ключевые навыки
** • Языки: Kotlin, Java
 • **Архитектура**: MV*, Clean architecture, Multi-Modules
 • **Сеть**: Retrofit, Ktor, Socket’s
 • **UI**: Jetpack Compose, XML
 • **База данных**: Room, Realm, DataStore
 • **Асинхронность**: Coroutines, RxJava
 • **DI**: Dagger, Hilt, Koin
 • **Принципы**: SOLID, KISS, DRY

**🔹 Опыт работы**
 • **E-commerce приложения** (онлайн-шопинг, недвижимость)
 • **Финтех** (микрокредиты, интеграция платежных сервисов)
 • **Мультимедиа** (разработка видео, и аудио плейеры)
 • **Разработка SDK** (инструменты для аналитики)

**🔹 Дополнительный опыт
** • Разработка небольшой серверной части (Ktor)
 • Разработка Телеграм-Ботов
 • Реверс-инжиниринг (анализ и модификация приложений)

**🔹 Примеры работы**
 • **Clocks App** – приложение для работы со временем и синхронизации данных
[GitHub](https://github.com/Martik1995/clocks)

📩 Контакт: @martik_manukyan",2025-08-07T06:45:17+00:00,Android-разработчик,,,Армения,5+ лет опыта,"['удаленно', 'гибрид', 'офис']","['фулл-тайм', 'парт-тайм']",200000.0,,₽,"['Kotlin', 'Java', 'MV*', 'Clean architecture', 'Multi-Modules', 'Retrofit', 'Ktor', 'Socket’s', 'Jetpack Compose', 'XML', 'Room', 'Realm', 'DataStore', 'Coroutines', 'RxJava', 'Dagger', 'Hilt', 'Koin', 'SOLID', 'KISS', 'DRY']","['Разработка E-commerce приложений', 'Разработка Финтех приложений', 'Разработка Мультимедиа приложений', 'Разработка SDK', 'Разработка небольшой серверной части', 'Разработка Телеграм-Ботов', 'Реверс-инжиниринг']","['5+ лет опыта', 'Знание языков Kotlin и Java', 'Опыт работы с архитектурными паттернами', 'Опыт работы с сетью и UI', 'Опыт работы с базами данных', 'Опыт работы с асинхронностью', 'Опыт работы с DI', 'Знание принципов SOLID, KISS, DRY']",5+ лет опыта,2025-08-07T06:45:17+00:00_59,"Программист, разработчик"
"#резюме #resume #CV #remote #frontend #full_stack #javascript #js #react #redux #typescript #ts #fulltime #middle #mobile #backend

📋** Детали: ** 
————————
📍 Локация: Грузия, Батуми
🛠 Опыт: 5 лет
💼 Позиция: Front-end или Full-stack разработчик (React-Native)
⏰ Занятость: Полная занятость
🏠 Формат работы: Удаленно
💵 Ожидания по зарплате: 15-20$ в час / Проектная работа

🚀** Обо мне: ** 
————————
💻 Frontend разработчик с более чем** 5-летним опытом **работы над веб- и мобильными приложениями.  
🔹 Основная специализация:** React Native.**  
🌟 Реализовываю масштабируемые и удобные решения для бизнеса. 
📤 Опыт загрузки приложений в App Store и Google Play

🔥** Основыне навыки:**
————————
📱 React Native (Expo, CLI)
🗃 Redux, Redux Toolkit, Zustand
🧭 React Navigation
📘 TypeScript
🌐 REST API
📶 Разработка PWA приложений
🪙 Разработка криптокошельков

📚** Дополнительные навыки:**
————————
🛡 Nest JS
⚙️ Next JS
⚛️ React
🅰️ Angular
🔷 Vue
🐘 PHP
🎨 Laravel
🖥 Flutter

🎖** Портфолио: ** 
————————
🎨 [Behance](https://www.behance.net/George87)
💻 [CodeCanyon](https://codecanyon.net/user/george_fx/portfolio)
🌐 [ThemeForest](https://themeforest.net/user/george_fx/portfolio)
🎥 [VideoHive](https://videohive.net/user/george_fx/portfolio)

Оптимально, если у вас уже есть дизайн мобильного приложения в Figma — я могу точно и качественно реализовать его в виде кода.
Если дизайна пока нет, я разработаю его для вас (обычно стоимость составляет от 700 до 1000 долларов), а затем выполню верстку и реализацию по готовому макету.

Связаться: [George Kuliashvili](https://t.me/G_Kuliashvili)

[**📝 Запросить полное резюме**](https://t.me/G_Kuliashvili)",2025-08-07T04:19:27+00:00,Front-end или Full-stack разработчик (React-Native),,Батуми,Грузия,5 лет,Полная занятость,Удаленно,15.0,20.0,$,"['React Native (Expo, CLI)', 'Redux, Redux Toolkit, Zustand', 'React Navigation', 'TypeScript', 'REST API', 'Разработка PWA приложений', 'Разработка криптокошельков', 'Nest JS', 'Next JS', 'React', 'Angular', 'Vue', 'PHP', 'Laravel', 'Flutter']","['Реализовываю масштабируемые и удобные решения для бизнеса', 'Опыт загрузки приложений в App Store и Google Play']",,Middle,2025-08-07T04:19:27+00:00_60,"Программист, разработчик"
"#резюме #ищу #swift #iOS #remote #удаленка #middle #fulltime #mobile 

Позиция: **Middle iOS-разработчик
**
Формат работы: **удаленно**
Занятость: **полная**
Ожидания по зарплате: **250 000+ рублей
**Локация: **Москва, Россия**
**Коммерческий** опыт работы: **3 года
**
**Обо мне:
**
Меня зовут Дмитрий. Я iOS-разработчик с опытом создания мобильных приложений для e-commerce и социальных проектов. Ищу новое место работы, так как предыдущий проект завершился после успешной реализации основного функционала. Готов работать как в команде, так и самостоятельно.

**Таймлайн проектов/компаний:
**
I. **MobileUp**: август 2023 - март 2025.

В проекте Patrician (соцсеть для ЗОЖ и знакомств) участвовал в разработке сервиса, позволяющего делиться результатами анализов, находить людей по локации и общаться.

II. **King Bird Studio**: март 2022 - июль 2023.

Работал над проектом Profmax — онлайн-магазином одежды и обуви.

**Основные навыки:
**
— Swift, Objective-C – глубокое понимание языка **Swift**.
— UI-разработка – работа с **UIKit**, **SnapKit**, **SwiftUI**.
— Архитектуры – опыт проектирования на **MVVM**, **VIPER**, **VIP**, **MVP**, **Clean Architecture**. 
— Асинхронность – работа с **GCD**, **NSOperation**, **async/await**.
— Сетевые запросы – работа с **URLSession**, **Alamofire**.
— Хранение данных – опыт работы с **UserDefaults**, **Keychain**, **CoreData**.
— Пакетные менеджеры – работа **SPM**, **CocoaPods**.
— Firebase – интеграция **Firebase Auth**, **Firestore** для аутентификации и хранения данных.
— Качество кода – применение **SwiftLint** для соблюдения кодстайла, написание **unit-тестов** с **XCTest**.
— WebSockets – работа с **SocketIO** для реализации real-time взаимодействий (чаты, онлайн-обновления).
— Геолокация и карты – интеграция **MapKit**, **CoreLocation** для работы с картами и геопозицией.
— Принципы проектирования – хорошее понимание **OOP**, **SOLID**, следование best practices в разработке.

**Языки:**

 • English — **Upper-intermediate (B2)**
 • Русский — **родной
**
**Telegram**: @it_dmitry78

📝 **Резюме по запросу**",2025-08-07T01:55:56+00:00,Middle iOS-разработчик,,Москва,Россия,3 года,полная,удаленно,250000.0,,рублей,"['Swift', 'Objective-C', 'UIKit', 'SnapKit', 'SwiftUI', 'MVVM', 'VIPER', 'VIP', 'MVP', 'Clean Architecture', 'GCD', 'NSOperation', 'async/await', 'URLSession', 'Alamofire', 'UserDefaults', 'Keychain', 'CoreData', 'SPM', 'CocoaPods', 'Firebase Auth', 'Firestore', 'SwiftLint', 'XCTest', 'SocketIO', 'MapKit', 'CoreLocation', 'OOP', 'SOLID']",,,middle,2025-08-07T01:55:56+00:00_61,"Программист, разработчик"
"#резюме #iOS #swiftui #remote 

✅ iOS-разработчик

 Формат работы: удаленная
 Занятость:  проектная, частичная
 Опыт коммерческой разработки: 4+ года
 Ожидания: 1200р/час

Разработка приложений с нуля  до размещения в AppStore на основе вашего техзадания. 

Telegram:  @opexcode",2025-08-06T22:53:39+00:00,iOS-разработчик,,,,4+ года,"проектная, частичная",удаленная,1200.0,,р,"['iOS', 'SwiftUI']",['Разработка приложений с нуля до размещения в AppStore на основе вашего техзадания'],,,2025-08-06T22:53:39+00:00_62,"Программист, разработчик"
"#резюме #iOSDeveloper #Swift #WireGuard #VPN #NetworkExtension #UIKit
Формат работы: офис
Занятость: полная
Ожидания по зарплате: от 50 000₽

Здравствуйте!
Меня зовут Владимир Федичев, я iOS-разработчик. Разрабатываю на Swift с использованием UIKit и архитектуры MVVM. Хорошо знаком с Auto Layout, CoreData, SwiftUI, Firebase, работой с JSON. Есть опыт взаимодействия с дизайнерами через Figma и командной работы в Git.

С июня 2024 по май 2025 работал в команде «Мобильная Разработка» над мобильным приложением. Также развиваю pet-проекты — один из них — VPN-клиент на WireGuard, где реализовал туннель через NEPacketTunnelProvider и освоил NetworkExtension.

Быстро осваиваю новые технологии, стараюсь писать чистый, поддерживаемый код, ориентирован на качественный UI/UX. Готов к выполнению тестового задания и прохождению собеседования.

Обо мне:
📧 fedichev06@bk.ru
💬 Telegram: [@fedich_v](https://t.me/fedich_v)
💻 GitHub: [github.com/fedichv](https://github.com/fedichv)
📄 Резюме по запросу в тг или на почту. Также с резюме можно ознакомиться на GitHub

Интерактивное резюме: https://fedichv.github.io/",2025-08-06T22:39:15+00:00,iOS Developer,,,,,полная,офис,50000.0,,₽,"['Swift', 'UIKit', 'MVVM', 'Auto Layout', 'CoreData', 'SwiftUI', 'Firebase', 'JSON', 'Figma', 'Git', 'WireGuard', 'VPN', 'NetworkExtension']",,,,2025-08-06T22:39:15+00:00_63,"Программист, разработчик"
"#ищу #удаленка #android #ios #mobile #remote


🚀 Ищу интересные проекты или постоянную работу

🔹 Формат сотрудничества:
✔ Полная занятость
✔ Частичная занятость
✔ Проектная работа (разовые задачи или долгосрочное сопровождение)

💸 Условия:
▪ Почасовая ставка: от 2000 ₽/час
▪ Фулл-тайм: 250 000 – 350 000 ₽/мес (готов обсуждать под ваш проект)
🎯 Опыт: 5+ лет в мобильной разработке

📱 Специализация:
→ Нативные приложения под Android (Kotlin) и iOS (Swift)
→ Кроссплатформа: Flutter, KMM (Kotlin Multiplatform)
→ Полный цикл: от идеи до публикации в сторах + поддержка

🔥 Технологии, с которыми работаю:
▫ Android: Kotlin, Jetpack Compose, MVVM/MVI, Dagger/Hilt, Room, Coroutines
▫ iOS: Swift, SwiftUI, Combine, CoreData
▫ Backend: Firebase (Auth, Firestore, Cloud Messaging), Retrofit, WebSockets
▫ Карты: Google Maps, Yandex Maps, 2GIS
▫ Мультимедиа: CameraX, ExoPlayer, WebRTC
▫ Архитектура: Clean Architecture, Modularization, DI
▫ Инструменты: Git, CI/CD (Fastlane, Bitrise), Figma (адаптация дизайна)

💼 Реализованные проекты:
✔ Такси-сервисы (клиент + водитель)
✔ Маркетплейсы (e-commerce, доставка)
✔ Фитнес-трекеры и health-tech приложения
✔ Стриминговые платформы (аудио/видео)
✔ Соцсети и чат-приложения (WebSockets, Push)

✨ Почему стоит выбрать меня?
▪ Глубокая экспертиза – знаю нюансы нативной разработки под обе платформы.
▪ Гибкость – могу встроиться в вашу команду или вести проект с нуля.
▪ Английский C2 – легко работаю с иностранными заказчиками и документацией.
▪ Ответственность – соблюдаю дедлайны, пишу чистый и поддерживаемый код.

📩 Связь: @develop_chel (Telegram)

Готов обсудить ваш проект и предложить лучшее решение!",2025-08-06T19:04:51+00:00,Мобильный разработчик (Android/iOS),,,,5+ лет,"['Полная занятость', 'Частичная занятость', 'Проектная работа']",Удаленная работа,250000.0,350000.0,₽,"['Kotlin', 'Jetpack Compose', 'MVVM/MVI', 'Dagger/Hilt', 'Room', 'Coroutines', 'Swift', 'SwiftUI', 'Combine', 'CoreData', 'Firebase', 'Retrofit', 'WebSockets', 'Google Maps', 'Yandex Maps', '2GIS', 'CameraX', 'ExoPlayer', 'WebRTC', 'Clean Architecture', 'Modularization', 'DI', 'Git', 'CI/CD', 'Fastlane', 'Bitrise', 'Figma']","['Разработка нативных приложений под Android и iOS', 'Разработка кроссплатформенных приложений на Flutter и KMM', 'Полный цикл разработки: от идеи до публикации в сторах', 'Поддержка приложений']","['Опыт 5+ лет в мобильной разработке', 'Знание технологий и инструментов, указанных в описании', 'Умение работать с иностранными заказчиками и документацией']",Старший специалист,2025-08-06T19:04:51+00:00_64,"Программист, разработчик"
"#вакансия #ios

Город и адрес офиса: Санкт-Петербург
Формат работы: удалённо
Занятость: частичная (part-time)
Зарплатная вилка: от 150 000 до 250 000 ₽ в месяц

Описание вакансии:
Ищем iOS разработчика, который поможет нам развивать Resoul — AI-компаньона для ментального здоровья. Это не просто чат с ИИ, а сложная система с распознаванием эмоций по голосу, реакциями в реальном времени и кастомной логикой взаимодействия.
Приложение уже в App Store, получаем отличные отзывы, сейчас хотим ускорить развитие.

Что нужно:
– Уверенный опыт в SwiftUI — вы пишете современный, чистый и читаемый код
– Обязательный продакшн-опыт разработки чатов
– Понимание архитектуры: MVVM, Clean Architecture, знание как всё разнести по слоям, чтобы не утонуть в боли
– Опыт в рефакторинге и доработке чужого кода — уверенно ориентируетесь в существующем проекте, не ждёте “чистого листа”
– Продуктовый подход: думаете вместе с нами, предлагаете улучшения, а не просто клепаете по ТЗ
– Обязательное использование AI-инструментов — Claude/Cursor — в ежедневной работе (без этого не рассматриваем).

Этапы отбора:
 1. Короткий звонок-знакомство (10–15 минут)
Познакомимся, расскажем про проект, проверим базовое совпадение
 2. Созвон с задачей по реальному коду
Вы решаете конкретную задачу из нашего проекта с Claude/Cursor, мы смотрим на ход мысли, подход, код и темп.

Контакты:
Пишите в Telegram: @t0t0t0t0t0t01",2025-08-06T18:04:43+00:00,iOS разработчик,Resoul,Санкт-Петербург,Россия,,частичная (part-time),удалённо,150000.0,250000.0,₽,"['SwiftUI', 'MVVM', 'Clean Architecture', 'рефакторинг', 'доработка чужого кода', 'продуктовый подход', 'AI-инструменты (Claude/Cursor)']","['развитие Resoul — AI-компаньона для ментального здоровья', 'написание современного, чистого и читаемого кода', 'разработка чатов', 'рефакторинг и доработка существующего кода', 'предложение улучшений продукта']","['уверенный опыт в SwiftUI', 'продакшн-опыт разработки чатов', 'понимание архитектуры MVVM, Clean Architecture', 'опыт в рефакторинге и доработке чужого кода', 'продуктовый подход', 'использование AI-инструментов (Claude/Cursor) в ежедневной работе']",,2025-08-06T18:04:43+00:00_65,"Программист, разработчик"
"#вакансия #swift #fulltime #ios #remote #удаленка

**Позиция:** **IOS-разработчик junior+****/middle**
**Компания:** Darksy
**Формат работы:** full-time, удалённо из любой точки мира
**Требуемый опыт работы:** от 1 года коммерческой разработки
**Оклад:** фикс **1000 usdt** на руки

Мы — компания, специализирующаяся на разработке и продвижении мобильных приложений, в основном для платформы iOS. Наш флагманский продукт — Darksy Cleaner, который мы успешно развиваем уже более трех лет. Кроме того, мы занимаемся созданием сервисов в сферах Fitness & Health,  работаем над решениями на основе искусственного интеллекта (AI) и развиваем новые вертикали.

**Необходимые навыки:**
- SwiftUI (Combine) / UIKIT.
- VIPER / MVC / MVVM - Clean Arch. SOLID/DRY
- Swift Package Manager (SPM), Git, Xcode Instruments
- Понимание работы сетевых запросов и работы с памятью
- Наличие Mac/MacBook и iPhone

**Плюсом будет:**
- Firebase, Mixpanel, Sentry;
- Realm, CoreData;
- Умение работы с Notion и code review в GitHub;
- Опыт работы с Apple Watch;
- GCD, Async/Await, autoreleasepool;
- Alomofire, Moya.

**Что мы готовы предложить:**
- Удаленная работа с возможностью работать из любого уголка мира (до 8 часов в день);
- Открытое к идеям руководство;
- Гибкий рабочий день, вы сможете планировать время так, как удобно вам и вашей команде (начало рабочего дня с 11 или раньше);
- Комфортная работа в команде без бюрократии;
- Возможность влиять на процессы и реализовывать интересные задачи;
- Бонусы к дню рождению;
- Стабильные выплаты в USDT.

**Контакт:** @TVISTA_r",2025-08-06T17:42:11+00:00,IOS-разработчик junior+/middle,Darksy,,,от 1 года коммерческой разработки,full-time,удаленка,1000.0,,usdt,"['SwiftUI (Combine) / UIKIT', 'VIPER / MVC / MVVM - Clean Arch. SOLID/DRY', 'Swift Package Manager (SPM), Git, Xcode Instruments', 'Firebase, Mixpanel, Sentry', 'Realm, CoreData', 'GCD, Async/Await, autoreleasepool', 'Alomofire, Moya']",,"['Наличие Mac/MacBook и iPhone', 'Понимание работы сетевых запросов и работы с памятью']",junior+/middle,2025-08-06T17:42:11+00:00_66,"Программист, разработчик"
"#резюме #ищу  #ищуработу #удаленка #iOS #iOSDeveloper #Swift #middle #senior #mobile #app #appDeveloper #remote #Poland #Europe

**📱iOS-разработчик (iOS Developer)**

**Опыт**: 5 years
**Location**: Poland / Europe / Remote
**ЗП:** от 3000$

Languages: Swift, Objective-C
Frameworks: UIKit, SwiftUI, ARKit, MapKit, Core Animation
Concurrency & Multithreading: Combine, Swift Concurrency (async/await), GCD, NSOperationQueue
Data Persistence & Storage: Core Data, Swift Data, Realm, UserDefaults, Keychain, Firebase
Testing: XCTest, XCUITest, TDD, Quick & Nimble, Snapshot Testing, Unit Testing
Architecture: MVVM, MVP, MVC, VIPER
Build & Deployment: SPM, CocoaPods, Tuist, Fastlane, GitLab, GitHub Actions
Security: SSL Pinning, Jailbreak detection, Code obfuscation

Трудоустройство: B2B, UoP
Опыт работы с сервисами бронирования жилья, BLE & IoT устройствами, AR


Резюме по запросу: @v_matygin",2025-08-06T16:30:54+00:00,iOS-разработчик (iOS Developer),,,Poland,5 years,"B2B, UoP",Remote,3000.0,,$,"['Swift', 'Objective-C', 'UIKit', 'SwiftUI', 'ARKit', 'MapKit', 'Core Animation', 'Combine', 'Swift Concurrency (async/await)', 'GCD', 'NSOperationQueue', 'Core Data', 'Swift Data', 'Realm', 'UserDefaults', 'Keychain', 'Firebase', 'XCTest', 'XCUITest', 'TDD', 'Quick & Nimble', 'Snapshot Testing', 'Unit Testing', 'MVVM', 'MVP', 'MVC', 'VIPER', 'SPM', 'CocoaPods', 'Tuist', 'Fastlane', 'GitLab', 'GitHub Actions', 'SSL Pinning', 'Jailbreak detection', 'Code obfuscation']",,,"middle, senior",2025-08-06T16:30:54+00:00_68,"Программист, разработчик"
