text,date,vacancy,company,city,country,experience,employment,schedule,salary_from,salary_to,currency,skills,responsibilities,requirements,experience level,uid,position
"Всем привет!👋🏼 
Ребята, кто знаком с qlik не только в качестве пользователя, но и создателя дашбордов прошу написать мне. Работа в крупной страховой компании с data-driven подходом. 
#QLIK",2025-04-11T05:50:53+00:00,Создатель дашбордов,крупная страховая компания,,,,,,,,,['QLIK'],,,,2025-04-11T05:50:53+00:00_602,"BI-аналитик, аналитик данных"
"Всем привет! 👋
Меня зовут Самирэ, нахожусь в активном поиске на позицию бизнес-аналитика (Junior) 
Резюме: во вложении PDF-файл 📃

**Немного о себе **
Образование: высшее экономическое
Локация: Санкт-Петербург
Формат работы: удалённо/гибрид

**Кратко про опыт работы: **
✔️автоматизировала работу по части клиентского сервиса в amoCRM и телефонии (автоперезвоны по пропущенным, речевая аналитика, онлайн-запись на услуги)
✔️проводила интервью с заказчиками (сотрудниками) по функциональным требованиям в 1С, описывала бизнес-процессы (AS IS и TO BE), моделировала User Story, рассчитывала эконом.эффект от доработок
✔️проводила тестирование доработок в 1С
✔️актуализировала пользовательские инструкции в Confluence и создавала базу знаний с нуля
✔️анализировала и визуализировала различную отчетность через Excel и PowerPoint (продажи, клиентские метрики КЦ и офлайн-магазинов) 
✔️техническая поддержка и обучение (сопровождение) пользователей по вопросам телефонии, CRM, 1C

**Инструменты: **
Confluence, Jira, 1С, MS Excel, Miro, MS Visio, PowerPoint

**Дополнительная информация:**
В настоящее время самостоятельно изучаю SQL, Power BI, Python для глубоко погружения в специальность. Буду очень рада различным предложениям, где смогу быть полезной! 🤝🤝

**Контакты:**
E-mail: sam.magerramova@gmail.com
Telegram: sam_mgr",2025-04-10T22:47:35+00:00,бизнес-аналитик (Junior),,Санкт-Петербург,Россия,,удалённо/гибрид,,,,,"['amoCRM', 'телефония', '1С', 'Confluence', 'Jira', 'MS Excel', 'Miro', 'MS Visio', 'PowerPoint', 'SQL', 'Power BI', 'Python']","['автоматизация работы по части клиентского сервиса', 'проведение интервью с заказчиками', 'описание бизнес-процессов', 'моделирование User Story', 'расчет экономического эффекта от доработок', 'тестирование доработок в 1С', 'актуализация пользовательских инструкций', 'создание базы знаний', 'анализ и визуализация отчетности', 'техническая поддержка и обучение пользователей']",,Junior,2025-04-10T22:47:35+00:00_603,Бизнес-аналитик
"Здравствуйте !

Рассматриваю предложения вакансий системного / бизнес-аналитика | Product Owner

Интересуют только продуктовая или заказная разработка. 

Локация: Только страны ЕС, Молдова, Израиль, Черногория

Опыт работы более 7 лет

Основные обязанности на текущем и предыдущих местах работы:

Бизнес и продуктовый анализ:

• Выявление потребностей и проблем заказчика
• Сбор бизнес-требований
• Интервьюирование заинтересованных лиц;
• Описание бизнес-ценностей фич;
• Описание бизнес-процессов компании
• Создание канвасов
• Описание CJM
• Выдвижение и проверка гипотез
•A/B - тестирование

Системный анализ:
• Разработка функциональных решений с использованием Use Case, user story, Swim lane, State machine и ER-диаграмм. 
• Анализ и разработка требований к продукту. Трансляция бизнес-требований в функциональные и нефункциональные требования. 
• Выявление слабых мест системы (As IS) и обновление требований (TO BE) ;
• Изучение НПА и стандартов предметной области

Проектирвание архитектуры:
• Описание API
• Описание межсервисного взаимодействия

Тестирование
• Функциональное тестирование
• Выявление багов

Дополнительные обязанности
• Участие в создании технической 
документации на продукт;
• Поддержка актуальной информации о продукте

Пожелание к вакнасии
Рассматриваю вакансии в рамках которых обязанности аналитика не подразумевают проектирование архитектуры и проектное управление и уклон работы аналитика делается в большей части на описание функционального решения. 

Полное CV высылаю в личку",2025-04-10T17:06:46+00:00,системный / бизнес-аналитик | Product Owner,,,"ЕС, Молдова, Израиль, Черногория",более 7 лет,,,,,,"['Бизнес и продуктовый анализ', 'Системный анализ', 'Проектирование архитектуры', 'Тестирование', 'Создание технической документации']","['Выявление потребностей и проблем заказчика', 'Сбор бизнес-требований', 'Интервьюирование заинтересованных лиц', 'Описание бизнес-ценностей фич', 'Описание бизнес-процессов компании', 'Создание канвасов', 'Описание CJM', 'Выдвижение и проверка гипотез', 'A/B - тестирование', 'Разработка функциональных решений с использованием Use Case, user story, Swim lane, State machine и ER-диаграмм', 'Анализ и разработка требований к продукту', 'Трансляция бизнес-требований в функциональные и нефункциональные требования', 'Выявление слабых мест системы (As IS) и обновление требований (TO BE)', 'Изучение НПА и стандартов предметной области', 'Описание API', 'Описание межсервисного взаимодействия', 'Функциональное тестирование', 'Выявление багов', 'Участие в создании технической документации на продукт', 'Поддержка актуальной информации о продукте']",Опыт работы более 7 лет,более 7 лет,2025-04-10T17:06:46+00:00_604,Бизнес-аналитик
"Друзья привет!!! В Компанию по цифровизации АПК открыта позиция Аналитика, заработная плата от 230 net плюс квартальные премии. Опыт работы по ГОСТ 34/19. ГИАС, 626 Постановление, SQL. Локация кандидата Москва, резюме в личные сообщения.",2025-04-10T17:05:17+00:00,Аналитика,Компания по цифровизации АПК,Москва,,"по ГОСТ 34/19. ГИАС, 626 Постановление, SQL",,,230.0,,net,"['ГОСТ 34/19', 'ГИАС', '626 Постановление', 'SQL']",,,,2025-04-10T17:05:17+00:00_605,Аналитик
"Друзья привет!!! Открыта позиция аналитика в Компанию по цифровизации АПК в Москве. Опыт работы по ГОСТ 34/19, SQL, Excel. Резюме просьба направлять в личные сообщения.",2025-04-10T16:55:42+00:00,аналитика,Компанию по цифровизации АПК,Москва,,,,,,,,"['ГОСТ 34/19', 'SQL', 'Excel']",,,,2025-04-10T16:55:42+00:00_606,Аналитик
"#vacancy #job #analyst #sa #middle #belarus #вакансия #работа #аналитик #са #рб #беларусь #системныйаналитик #удаленно #remote

Позиция: Системный аналитик
Грейд: мидл
Локация: РБ
Формат: удалённо
Вилка: от 150000р (обсуждаемо с соискателем)

💻Добрый день, коллеги! Мы в поисках системного аналитика на банковский проект, компания Ланит.

Ключевые компетенции: PostgreSQL, SOAP, REST, Kafka

Что ждём от тебя:
• Опыт работы с web service (REST, SOAP);
• Опыт работы с реляционными СУБД - PostgreSQL, Проектирования БД;
• Работа c Kafka
• Опыт просмотра Java кода

📞Ждём твоё резюме сюда: @marynachka",2025-04-10T13:11:34+00:00,Системный аналитик,Ланит,,Беларусь,,полная занятость,удаленно,150000.0,,BYN,"['PostgreSQL', 'SOAP', 'REST', 'Kafka']","['Опыт работы с web service (REST, SOAP)', 'Опыт работы с реляционными СУБД - PostgreSQL, Проектирования БД', 'Работа c Kafka', 'Опыт просмотра Java кода']",,мидл,2025-04-10T13:11:34+00:00_607,Системный аналитик
"Добрый день, коллеги! 

Нахожусь в активном поиске работы.

Должность: Бизнес-аналитик (Middle) 

Опыт работы: ≈ 5 лет

Владею следующими навыками и инструментами:
-Организация проектной деятельности от инициации до выведения в прод
-Бережливое производство 
-Построение схем и моделей (BPMN, UML, IDEF0)
-Проектирование баз данных SQL
-JSON, XML, XSD
-Разработка инструкций и проектной документации
-Базовое понимание и умение работать с кодом
-Английский язык, Немецкий язык

Работал в сфере b2b и гос компаниях. 
Локация: Санкт-Петербург, возможна удаленка

Резюме и возможные примеры по запросу.",2025-04-10T13:04:49+00:00,Бизнес-аналитик (Middle),,Санкт-Петербург,Россия,≈ 5 лет,,удалённая работа,,,,"['Организация проектной деятельности от инициации до выведения в прод', 'Бережливое производство', 'Построение схем и моделей (BPMN, UML, IDEF0)', 'Проектирование баз данных SQL', 'JSON, XML, XSD', 'Разработка инструкций и проектной документации', 'Базовое понимание и умение работать с кодом', 'Английский язык', 'Немецкий язык']",,,Middle,2025-04-10T13:04:49+00:00_608,Бизнес-аналитик
"#вакансия #аккредитация #удаленка #SA #fulltime #middle+ #senior   
Вакансия: Системный аналитик (middle+/senior) Локация: РФ
Проект: проект СПБ
Формат работы: удаленный
Занятость: Full Time ЗП: от 300 000 до 350 000 р. (на руки), обсуждается индивидуально по итогам технического собеседования

Мы **аккредитованная IT-компания Right Line**,  создаем  востребованные продукты для рынка FinTech.                                                                                                                                    Сотрудничаем с крупными банками и работаем над своими продуктами по направлениям СБП, Цифровой рубль,                                                                                                   трансграничные переводы и др. Ищем системного аналитика в нашу продуктовую команду на проект СБП 

**Чем предстоит заниматься:**
- Сбор и анализ бизнес требований, взаимодействие с бизнес-заказчиком;
- Согласование и формализация требований по доработкам;
- Составление ТЗ для разработчиков;
- Координация процесса разработки, тестирования, приемки и введения в эксплуатацию;
- Участие в построении архитектуры и схем взаимодействий;
- Создание структур данных, описание алгоритмов обработки данных.
                                                                                                                 
**Что мы ожидаем от кандидата:**

 - Знание и опыт проектирования межсистемных интеграций (REST, SOAP, gRPC, очереди);                                                                                                                                                                                                                                                        - Знания и опыт применения нотаций BPMN и UML, описание алгоритмов, отрисовки sequence-диаграмм;                                                                                                                                                                                                                                 - Опыт работы с реляционными СУБД, знание принципов построения реляционных БД, использование ER-диаграмм;                                                                                                                                                                                                          
- Приветствуется опыт описания пользовательских сценариев;                                                                                                                                                                                                                                                                                                       
 - Приветствуется опыт работы по методологиям Agile (Scrum/Kanban);
                                                                                                                                                                                                                                                                                                                                                                             **Преимущества работы в нашей команде: **                  

• Возможные форматы трудоустройства: по ТК РФ;
• Работа в аккредитованной ИТ-компании, возможность оформления льготной ипотеки, отсрочка от мобилизации и другие приятные бонусы;
• ДМС, денежный подарок на день рождения, корпоративный английский;
• Корпоративные мероприятия, пятничные киносеансы и настолки, экскурсии, спортивные активности.

**Контакт для отклика:** https://t.me/svetlana_kremenchugskaya",2025-04-10T13:03:06+00:00,Системный аналитик (middle+/senior),Right Line,,РФ,,Full Time,удаленный,300000.0,350000.0,р.,"['межсистемные интеграции (REST, SOAP, gRPC, очереди)', 'нотации BPMN и UML', 'реляционные СУБД', 'ER-диаграммы', 'пользовательские сценарии', 'методологии Agile (Scrum/Kanban)']","['Сбор и анализ бизнес требований, взаимодействие с бизнес-заказчиком', 'Согласование и формализация требований по доработкам', 'Составление ТЗ для разработчиков', 'Координация процесса разработки, тестирования, приемки и введения в эксплуатацию', 'Участие в построении архитектуры и схем взаимодействий', 'Создание структур данных, описание алгоритмов обработки данных']","['Знание и опыт проектирования межсистемных интеграций (REST, SOAP, gRPC, очереди)', 'Знания и опыт применения нотаций BPMN и UML, описание алгоритмов, отрисовки sequence-диаграмм', 'Опыт работы с реляционными СУБД, знание принципов построения реляционных БД, использование ER-диаграмм', 'Приветствуется опыт описания пользовательских сценариев', 'Приветствуется опыт работы по методологиям Agile (Scrum/Kanban)']",middle+/senior,2025-04-10T13:03:06+00:00_609,Системный аналитик
"#вакансия #systemanalyst #job #удаленно #fulltime #russia #РФ #системныйаналитик #middle

🔸Вакансия: System Analyst
🔸Формат работы: удаленный по РФ
🔸Занятость: полная 5/2

Всем привет! [Студия Олега Чулакова](https://chulakov.ru/) ищет Системного Аналитика на крупный финтех-проект. 

**🔸Требования:**
— Опыт работы в роли системного аналитика от 2,5 лет;
— Опыт сбора и подготовки системных и бизнес-требований;
— Опыт написания требований в форматах use case и user story;
— Опыт описании ER-диаграмм (до атрибутов сущностей) и моделей предметной области;
— Опыт проектирования пользовательских интерфейсов;
— Опыт применения методологий функционального, информационного и процессного моделирования во всех указанных нотациях: eEPC, BPMN, UML;
— Опыт применения всех указанных подходов к проектированию и интеграции enterprise-решений: REST API, SOA, SOAP, MQ, клиент-серверная архитектура, веб-сервисы;
— Опыт написания тестовых сценариев;
— Опыт командной разработки с использованием программных продуктов Confluence и Jira;
— Опыт работы, как в каскадных (waterfall), так и в гибких (Agile/Scrum) методологиях разработки;
— Знание SQL.

**🔸Чем предстоит заниматься:
**— Собирать, анализировать и документировать бизнес и системные требования;
— Разрабатывать ER-диаграммы и модели предметной области до уровня атрибутов сущностей;
— Описывать функциональные сценарии в форматах Use Case и User Story;
— Проектировать пользовательские интерфейсы совместно с UX/UI командой;
— Моделировать бизнес-процессы, информационные и функциональные потоки в нотациях eEPC, BPMN, UML;
— Участвовать в проектировании и интеграции enterprise-решений;
— Взаимодействовать с QA-командой;
— Работать в Jira и Confluence, вести документацию и поддерживать актуальность требований;
— Работать с SQL.**

**🔸**От нас:**
— Работа в крупной, международной IT-компании;
— Оформление по ТК/ИП;
— График — 5/2;
— IT аккредитация;
— Техника для комфортной работы;
— Система аттестаций;
— Возможность принять участие в интересном проекте и последующих проектах компании;
— Корпоративный английский.

**🔸Контакты HR:**
Telegram: @matvei_dudochkin",2025-04-10T10:24:11+00:00,System Analyst,Студия Олега Чулакова,,Россия,"от 2,5 лет",полная занятость,5/2,,,,"['сбор и подготовка системных и бизнес-требований', 'написание требований в форматах use case и user story', 'описание ER-диаграмм', 'моделирование предметной области', 'проектирование пользовательских интерфейсов', 'методологии функционального, информационного и процессного моделирования', 'eEPC', 'BPMN', 'UML', 'REST API', 'SOA', 'SOAP', 'MQ', 'клиент-серверная архитектура', 'веб-сервисы', 'написание тестовых сценариев', 'командная разработка с использованием Confluence и Jira', 'каскадные (waterfall) и гибкие (Agile/Scrum) методологии разработки', 'SQL']","['сбор, анализ и документация бизнес и системных требований', 'разработка ER-диаграмм и моделей предметной области', 'описание функциональных сценариев в форматах Use Case и User Story', 'проектирование пользовательских интерфейсов', 'моделирование бизнес-процессов, информационных и функциональных потоков', 'участие в проектировании и интеграции enterprise-решений', 'взаимодействие с QA-командой', 'работа в Jira и Confluence', 'ведение документации и поддержка актуальности требований', 'работа с SQL']","['опыт работы в роли системного аналитика от 2,5 лет', 'опыт сбора и подготовки системных и бизнес-требований', 'опыт написания требований в форматах use case и user story', 'опыт описания ER-диаграмм', 'опыт проектирования пользовательских интерфейсов', 'опыт применения методологий функционального, информационного и процессного моделирования', 'опыт применения подходов к проектированию и интеграции enterprise-решений', 'опыт написания тестовых сценариев', 'опыт командной разработки с использованием Confluence и Jira', 'опыт работы в каскадных и гибких методологиях разработки', 'знание SQL']",middle,2025-04-10T10:24:11+00:00_610,Системный аналитик
"Должность: **Системный аналитик 1С (на 0.5 ставки)**
Формат: удаленный
💰Заработная плата: до 200 000 net
Компания: BSS
Контакты: @bss_veronika - Вероника

🔹Чем предстоит заниматься:
- Взаимодействие с заказчиками, разработчиками и другими участниками проекта;
- Системный анализ, составление ТЗ для разработчиков, оценка, контроль исполнения и тестирование задач;
- Сбор и систематизация информации по интеграции информационных систем 1С с другими системами и базами данных;
- Описание интеграционных связей.

🔹Что мы ждём от кандидата:
- Опыт работы **системным аналитиком 1С** не менее 3 лет;
- Опыт работы с конфигурацией 1С:ERP (от 2х лет);
- Опыт создания, описания интеграции между информационными системами, включая 1С;
- Понимание ETL, интеграционных механизмов;
- Опыт написания технической документации;
- Опыт использования time-tracker (JIRA), MS Office.
- Высшее профильное образование и/или профильные курсы по 1С, интеграции систем, управлению данными;

__Будет преимуществом:__
- Опыт разработки в 1С.

🔹Что мы предлагаем:
- Срок проекта - 5 месяцев;
- Трудоустройство по ТК РФ/ ИП/ ГПХ;
- Удаленный формат работы;
- Расширенный ДМС со стоматологией;
- Бесплатное обучение английскому языку вам и вашим детям;
- Скидки в фитнес-клубы;
- Предоставляем всю необходимую технику для работы.",2025-04-10T09:11:36+00:00,Системный аналитик 1С (на 0.5 ставки),BSS,,,3 года,частичная занятость,удаленный,,200000.0,net,"['1С:ERP', 'ETL', 'интеграционные механизмы', 'техническая документация', 'time-tracker (JIRA)', 'MS Office', 'разработка в 1С']","['Взаимодействие с заказчиками, разработчиками и другими участниками проекта', 'Системный анализ, составление ТЗ для разработчиков, оценка, контроль исполнения и тестирование задач', 'Сбор и систематизация информации по интеграции информационных систем 1С с другими системами и базами данных', 'Описание интеграционных связей']","['Опыт работы системным аналитиком 1С не менее 3 лет', 'Опыт работы с конфигурацией 1С:ERP (от 2х лет)', 'Опыт создания, описания интеграции между информационными системами, включая 1С', 'Понимание ETL, интеграционных механизмов', 'Опыт написания технической документации', 'Опыт использования time-tracker (JIRA), MS Office', 'Высшее профильное образование и/или профильные курсы по 1С, интеграции систем, управлению данными']",Средний,2025-04-10T09:11:36+00:00_612,Системный аналитик
"Должность: **Системный аналитик 1С (на 0.5 ставки)**
Формат: удаленный
💰Заработная плата: до 200 000 net
Компания: BSS
Контакты: @bss_veronika - Вероника

🔹Чем предстоит заниматься:
- Взаимодействие с заказчиками, разработчиками и другими участниками проекта;
- Системный анализ, составление ТЗ для разработчиков, оценка, контроль исполнения и тестирование задач;
- Сбор и систематизация информации по интеграции информационных систем 1С с другими системами и базами данных;
- Описание интеграционных связей.

🔹Что мы ждём от кандидата:
- Опыт работы системным аналитиком 1С не менее 3 лет;
- Опыт работы с конфигурацией 1С:ERP (от 2х лет);
- Опыт создания, описания интеграции между информационными системами, включая 1С;
- Понимание ETL, интеграционных механизмов;
- Опыт написания технической документации;
- Опыт использования time-tracker (JIRA), MS Office.
- Высшее профильное образование и/или профильные курсы по 1С, интеграции систем, управлению данными;

__Будет преимуществом:__
- Опыт разработки в 1С.

🔹Что мы предлагаем:
- Срок проекта - 5 месяцев;
- Трудоустройство по ТК РФ/ ИП/ ГПХ;
- Удаленный формат работы;
- Расширенный ДМС со стоматологией;
- Бесплатное обучение английскому языку вам и вашим детям;
- Скидки в фитнес-клубы;
- Предоставляем всю необходимую технику для работы.",2025-04-10T08:43:46+00:00,Системный аналитик 1С (на 0.5 ставки),BSS,,,,частичная занятость,удаленный,,200000.0,net,"['1С:ERP', 'ETL', 'интеграционные механизмы', 'техническая документация', 'time-tracker (JIRA)', 'MS Office', 'разработка в 1С']","['Взаимодействие с заказчиками, разработчиками и другими участниками проекта', 'Системный анализ, составление ТЗ для разработчиков, оценка, контроль исполнения и тестирование задач', 'Сбор и систематизация информации по интеграции информационных систем 1С с другими системами и базами данных', 'Описание интеграционных связей']","['Опыт работы системным аналитиком 1С не менее 3 лет', 'Опыт работы с конфигурацией 1С:ERP (от 2х лет)', 'Опыт создания, описания интеграции между информационными системами, включая 1С', 'Понимание ETL, интеграционных механизмов', 'Опыт написания технической документации', 'Опыт использования time-tracker (JIRA), MS Office', 'Высшее профильное образование и/или профильные курсы по 1С, интеграции систем, управлению данными']",Средний (Middle),2025-04-10T08:43:46+00:00_613,Системный аналитик
"#вакансия #удаленнаяработа #fulltime #remote #Senior #SA

**Позиция: **Системный аналитик (Senior)**
Вилка: **330.000 - 350.000**
Локация: **Любая**
Занятость: **Fulltime**
Формат работы: **Удаленный**
Оформление: **Только ИП**
Компания: **Top Selection

Привет! Меня зовут Александр. Я представляю группу компаний Top Selection.
Мы занимаемся продуктовой разработкой и аутсорсингом IT персонала для рынка России, Европы и США.
В данный момент мы в поисках Системного аналитика.📌

🔥Проект для крупного банка

✅Обязательные требования
- Опыт работы от 4–5 лет в банковской сфере;
- Опыт построения сложных схем архитектуры\Sequence diagram взаимодействия\UML диаграмм;
- Опыт работы с web и мобильными приложениями;
- Опыт работы с различными методами интеграций (REST, SOAP, Kafka, ESB);
- Опыт работы с реляционными и нереляционными БД (SQL\NOSQL);
- Опыт написания SQL запросов на средне-сложном уровне;
- Опыт работы с микросервисной архитектурой;
- Опыт моделирования бизнес процессов;
- Опыт работы с HTTP клиентами (Postman, SoapUI, etc);
- Опыт работы с OpenAPI/OAuth 2.0;
- Иметь понимание принципов построения микросервисной платформы.

➕Плюсом будет:
- умение читать java\kotlin код;
- опыт работы с микросервисной архитектурой;
- понимание принципов построения микросервисной платформы;

📌Задачи на проекте
- Анализ источников данных;
- Управление требованиями: коммуникации с заказчиком, составление спецификаций, постановка задач на разработку;
- Проектирование решений и интеграций (Front-end, Back-end, работа с данными), коммуникации со смежными командами;
- Участие в тестировании и релизном процессе.

📱Контакты для связи:
@AleksandrLuzgin",2025-04-10T07:28:53+00:00,Системный аналитик (Senior),Top Selection,Любая,,4–5 лет,Fulltime,Удаленный,330000.0,350000.0,,"['банковская сфера', 'архитектура', 'Sequence diagram', 'UML диаграммы', 'web приложения', 'мобильные приложения', 'REST', 'SOAP', 'Kafka', 'ESB', 'реляционные БД', 'нереляционные БД', 'SQL', 'NOSQL', 'микросервисная архитектура', 'моделирование бизнес процессов', 'HTTP клиенты', 'Postman', 'SoapUI', 'OpenAPI', 'OAuth 2.0', 'микросервисная платформа', 'java', 'kotlin']","['Анализ источников данных', 'Управление требованиями: коммуникации с заказчиком, составление спецификаций, постановка задач на разработку', 'Проектирование решений и интеграций (Front-end, Back-end, работа с данными), коммуникации со смежными командами', 'Участие в тестировании и релизном процессе']","['Опыт работы от 4–5 лет в банковской сфере', 'Опыт построения сложных схем архитектуры\\Sequence diagram взаимодействия\\UML диаграмм', 'Опыт работы с web и мобильными приложениями', 'Опыт работы с различными методами интеграций (REST, SOAP, Kafka, ESB)', 'Опыт работы с реляционными и нереляционными БД (SQL\\NOSQL)', 'Опыт написания SQL запросов на средне-сложном уровне', 'Опыт работы с микросервисной архитектурой', 'Опыт моделирования бизнес процессов', 'Опыт работы с HTTP клиентами (Postman, SoapUI, etc)', 'Опыт работы с OpenAPI/OAuth 2.0', 'Иметь понимание принципов построения микросервисной платформы']",Senior,2025-04-10T07:28:53+00:00_614,Системный аналитик
"Аналитик данных (BI/продуктовый/финансовый)  
💼** Опыт: **1 год 3 месяца  
—** CRM-аналитик **в Positive Technologies (11 мес):  
  🐍 Парсинг данных (Python, Selenium), автоматизация процессов (Excel, CRM), дашборды Power BI.  
—** Бизнес-аналитик-стажер **в Фигура Айти (4 мес):  
  📊 Анализ маржинальности, оптимизация процессов (+1.5 часа/день), визуализация данных.  

🛠** Навыки: ** 
— Python | SQL | R | Excel (VBA, Power Query) | Power BI | 1C  
— Парсинг, анализ данных, автоматизация, финансовые метрики.  

📜** Сертификаты: ** 
— Эконометрика и анализ данных (ВШЭ)  
— Финансовые технологии (Банк России)  
— SQL, Python, R, Power BI.  

📍** Локация: **Москва
📩** Контакты: ** 
— 📧 kilianion@gmail.com  

✨** Достижения: ** 
— Автоматизация загрузки данных в CRM.  
— Балансировка нагрузки отделов без потери эффективности.  

🚀** Ищу: **удаленка или гибрид.  
**
Обращаться в TG: ****@ksumaxx**** **😊",2025-04-09T22:45:28+00:00,Аналитик данных (BI/продуктовый/финансовый),,Москва,,1 год 3 месяца,,удаленка или гибрид,,,,"['Python', 'SQL', 'R', 'Excel (VBA, Power Query)', 'Power BI', '1C', 'Парсинг', 'анализ данных', 'автоматизация', 'финансовые метрики']","['Парсинг данных (Python, Selenium)', 'автоматизация процессов (Excel, CRM)', 'дашборды Power BI', 'анализ маржинальности', 'оптимизация процессов', 'визуализация данных']",,,2025-04-09T22:45:28+00:00_618,"BI-аналитик, аналитик данных"
"**Бизнес/системный аналитик (Middle+****/Senior****)**
**Ищем Бизнес/системного аналитика для работы в банковском секторе (Альфа-Банк)!**

📍Формат работы: **Удалёнка** (РФ, РБ, КЗ)
🦄Уровень кандидата: Middle+/Senior
💸Зарплата:от 280 000 ₽ **(обсуждаемо)**
📩 Куда откликаться 
❗️**Телеграм ****@A_paleev**❗️**

**Кто мы?
🚀 **Senior Soft** - аккредитованная IT-компания с 10-летним опытом автоматизации бизнеса. Наши клиенты — лидеры авиационной, нефтегазовой, машиностроительной, финансовой и торговой отраслей.

**Описание проекта:**
Проект связан с автоматизированной проверкой банковских гарантий на соответствие юридическим нормам. В рамках проекта предстоит работать с современными технологиями, включая микросервисы, JSON, а также инструменты на основе искусственного интеллекта (LLM, RAG-пайплайны).

**Чем предстоит заниматься?**
- Моделировать бизнес-процессы и декомпозировать комплексные задачи
- Базовое представление о работе LLM (Large Language Models) и RAG-пайплайнов.
- Сбор, анализ и формализация требований от стейкхолдеров.
- Разработка документации (user stories, use cases, бизнес-процессы).
- Участие в проектировании решений, оценка их реализуемости.
- Проведение workshops, интервью с заказчиками и командами.
- Готовить детальные постановки на разработку:

💭**Что мы ожидаем?**
Обязательный опыт:
Бизнес анализ — от 3 лет.


🎁**Что мы предлагаем?**

Гибкий график и Agile-подход.
Карьерный рост: тренинги, митапы, вебинары.
Доступ к корпоративным библиотекам (Alpina Digital, MyBook).
Скидки на спорт, рестораны, путешествия.

**Готовы влиться в команду? Присылайте резюме!
Телеграм ****@A_paleev**",2025-04-09T18:38:52+00:00,Бизнес/системный аналитик (Middle+/Senior),Senior Soft,,"РФ, РБ, КЗ",от 3 лет,полная занятость,гибкий график,280000.0,,₽,"['микросервисы', 'JSON', 'LLM', 'RAG-пайплайны']","['Моделировать бизнес-процессы и декомпозировать комплексные задачи', 'Сбор, анализ и формализация требований от стейкхолдеров', 'Разработка документации (user stories, use cases, бизнес-процессы)', 'Участие в проектировании решений, оценка их реализуемости', 'Проведение workshops, интервью с заказчиками и командами', 'Готовить детальные постановки на разработку']","['Опыт бизнес анализа — от 3 лет', 'Базовое представление о работе LLM (Large Language Models) и RAG-пайплайнов']",Middle+/Senior,2025-04-09T18:38:52+00:00_619,Системный аналитик
